group_id,click_count,impression_count,conversion_count,date
101224,4,93,0,2024-01-24
101216,1,6,0,2024-01-24
101225,0,6,0,2024-01-24
118115,0,2,0,2024-01-24
1062,0,1,0,2024-01-24
103332,0,1,0,2024-01-24
52758,0,1,0,2024-01-24
1061,17,94,0,2024-01-24
52708,6,85,0,2024-01-24
1094,0,1,0,2024-01-24
52740,0,3,0,2024-01-24
101224,0,7,0,2024-01-24
181514,0,2,0,2024-01-24
1061,0,13,0,2024-01-24
1059,0,1,0,2024-01-24
52753,0,17,0,2024-01-24
1094,10,118,0,2024-01-24
1061,0,6,0,2024-01-24
52708,0,3,0,2024-01-24
52753,0,17,0,2024-01-24
52740,15,64,0,2024-01-24
1094,0,5,0,2024-01-24
94900,0,1,0,2024-01-24
126555,1,2,0,2024-01-24
101224,0,6,0,2024-01-24
1062,0,1,0,2024-01-24
1061,24,81,0,2024-01-24
101224,0,1,0,2024-01-24
94900,0,1,0,2024-01-24
1094,0,1,0,2024-01-24
1061,0,17,0,2024-01-24
1059,0,1,0,2024-01-24
94900,0,1,0,2024-01-24
1094,0,1,0,2024-01-24
126488,0,3,0,2024-01-24
101224,0,20,0,2024-01-24
101216,0,6,0,2024-01-24
126558,0,1,0,2024-01-24
1062,6,31,0,2024-01-24
118087,0,4,0,2024-01-24
118102,1,23,0,2024-01-24
1061,22,149,0,2024-01-24
1059,1,3,0,2024-01-24
103334,0,1,0,2024-01-24
126488,0,1,0,2024-01-24
101224,0,21,0,2024-01-24
101216,0,7,0,2024-01-24
145463,6,21,0,2024-01-24
52758,0,1,0,2024-01-24
1061,0,1,0,2024-01-24
52740,1,7,0,2024-01-24
101216,0,1,0,2024-01-24
101225,0,8,0,2024-01-24
1062,0,2,0,2024-01-24
64597,2,7,0,2024-01-24
1061,9,76,0,2024-01-24
52708,0,1,0,2024-01-24
101224,0,1,0,2024-01-24
101216,4,20,0,2024-01-24
126555,0,1,0,2024-01-24
126521,0,6,0,2024-01-24
1059,0,1,0,2024-01-24
52708,0,1,0,2024-01-24
1061,0,4,0,2024-01-24
52753,0,10,0,2024-01-24
1094,0,1,0,2024-01-24
52740,11,70,0,2024-01-24
101216,0,7,0,2024-01-24
126488,0,1,0,2024-01-24
185546,1,10,0,2024-01-24
52708,9,158,0,2024-01-24
1061,20,60,0,2024-01-24
52753,2,45,0,2024-01-24
95954,1,8,0,2024-01-24
1094,0,1,0,2024-01-24
118089,0,60,0,2024-01-24
94900,0,2,0,2024-01-24
119143,0,4,0,2024-01-24
101224,1,7,0,2024-01-24
101226,1,2,0,2024-01-24
118115,0,14,0,2024-01-24
1062,12,119,0,2024-01-24
1061,7,212,0,2024-01-24
144430,0,1,0,2024-01-24
52753,1,69,0,2024-01-24
1059,2,21,0,2024-01-24
1094,0,9,0,2024-01-24
52708,11,225,1,2024-01-24
126547,0,1,0,2024-01-24
52740,3,66,0,2024-01-24
94900,0,3,0,2024-01-24
101224,6,260,0,2024-01-24
119143,3,68,1,2024-01-24
101226,1,3,0,2024-01-24
1061,15,41,0,2024-01-24
1059,0,2,0,2024-01-24
101224,9,288,0,2024-01-24
52753,1,105,0,2024-01-24
1094,2,135,0,2024-01-24
1062,0,1,0,2024-01-24
52708,9,499,0,2024-01-24
52740,16,115,0,2024-01-24
94900,0,1,0,2024-01-24
64368,0,7,0,2024-01-24
118103,20,125,0,2024-01-24
118115,0,12,0,2024-01-24
118087,0,1,0,2024-01-24
1061,21,76,0,2024-01-24
52753,0,14,0,2024-01-24
101352,0,1,0,2024-01-24
1059,0,1,0,2024-01-24
52708,0,5,0,2024-01-24
52740,3,42,0,2024-01-24
94900,0,1,0,2024-01-24
126547,0,1,0,2024-01-24
1094,0,4,0,2024-01-24
98062,1,21,0,2024-01-24
185546,0,3,0,2024-01-24
1062,6,20,0,2024-01-24
52708,1,62,0,2024-01-24
1059,0,1,0,2024-01-24
1061,32,144,0,2024-01-24
52740,6,59,0,2024-01-24
94900,0,1,0,2024-01-24
101224,0,23,0,2024-01-24
52708,0,1,0,2024-01-24
52753,1,29,0,2024-01-24
52758,5,79,0,2024-01-24
1061,24,135,0,2024-01-24
1094,0,1,0,2024-01-24
52740,0,10,0,2024-01-24
101224,0,19,0,2024-01-24
94900,0,3,0,2024-01-24
126488,0,2,0,2024-01-24
101226,0,2,0,2024-01-24
118115,0,5,0,2024-01-24
144439,0,12,0,2024-01-24
186281,1,19,0,2024-01-24
118103,21,134,0,2024-01-24
1061,24,59,0,2024-01-24
1059,0,2,0,2024-01-24
52753,1,28,0,2024-01-24
52725,0,2,0,2024-01-24
52753,0,28,0,2024-01-24
1059,7,20,0,2024-01-24
126487,17,139,0,2024-01-24
1062,0,1,0,2024-01-24
64368,0,6,0,2024-01-24
94865,0,1,0,2024-01-24
1061,0,22,0,2024-01-24
52708,0,1,0,2024-01-24
1094,7,139,0,2024-01-24
94900,0,1,0,2024-01-24
101224,0,1,0,2024-01-24
126488,0,1,0,2024-01-24
52740,0,1,0,2024-01-24
1059,3,3,0,2024-01-24
1062,0,1,0,2024-01-24
1757,1,3,0,2024-01-24
1061,0,2,0,2024-01-24
1059,0,2,0,2024-01-24
1094,11,152,0,2024-01-24
126488,0,3,0,2024-01-24
101224,0,1,0,2024-01-24
145459,20,278,0,2024-01-24
1061,54,224,0,2024-01-24
1059,0,4,0,2024-01-24
1094,0,9,0,2024-01-24
52753,0,11,0,2024-01-24
94900,1,6,0,2024-01-24
101224,5,39,0,2024-01-24
126547,0,4,0,2024-01-24
118060,0,1,0,2024-01-24
118087,0,11,0,2024-01-24
185546,0,5,0,2024-01-24
118115,0,5,0,2024-01-24
52725,0,5,0,2024-01-24
1062,0,1,0,2024-01-24
1061,0,2,0,2024-01-24
1094,0,16,0,2024-01-24
1059,1,1,0,2024-01-24
52708,0,8,0,2024-01-24
52740,4,46,0,2024-01-24
119143,0,2,0,2024-01-24
126488,0,1,0,2024-01-24
101224,5,129,0,2024-01-24
126555,1,2,0,2024-01-24
52753,0,6,0,2024-01-24
1094,0,5,0,2024-01-24
1061,92,491,0,2024-01-24
101216,0,10,0,2024-01-24
185546,0,5,0,2024-01-24
1062,0,1,0,2024-01-24
52753,2,21,0,2024-01-24
1061,2,21,0,2024-01-24
101224,2,75,0,2024-01-24
52740,8,184,0,2024-01-24
126521,0,30,0,2024-01-24
118115,0,2,0,2024-01-24
166551,1,14,0,2024-01-24
1059,0,2,0,2024-01-24
1094,0,5,0,2024-01-24
1061,21,105,0,2024-01-24
52740,2,39,0,2024-01-24
126547,0,1,0,2024-01-24
94900,0,1,0,2024-01-24
126555,0,1,0,2024-01-24
118115,0,7,0,2024-01-24
1094,0,9,0,2024-01-24
101224,22,266,1,2024-01-24
1061,91,437,2,2024-01-24
1062,7,50,1,2024-01-24
101216,3,34,0,2024-01-24
52708,5,72,1,2024-01-24
52758,1,43,0,2024-01-24
1086,11,122,0,2024-01-24
119143,8,111,1,2024-01-24
101262,1,1,1,2024-01-24
181346,3,15,0,2024-01-24
52753,1,42,0,2024-01-24
52740,22,290,1,2024-01-24
101225,19,138,1,2024-01-24
1112,87,114,3,2024-01-24
101191,3,91,0,2024-01-24
101226,0,1,0,2024-01-24
126488,0,3,0,2024-01-24
1059,2,14,0,2024-01-24
94900,0,2,0,2024-01-24
1096,2,8,1,2024-01-24
101208,1,11,0,2024-01-24
144439,0,12,0,2024-01-24
185546,0,5,0,2024-01-24
52725,8,88,0,2024-01-24
64301,13,421,0,2024-01-24
181310,1,6,0,2024-01-24
103299,0,10,0,2024-01-24
118087,0,3,0,2024-01-24
2166,18,23,0,2024-01-24
64336,3,23,2,2024-01-24
1061,0,3,0,2024-01-24
1062,0,6,0,2024-01-24
1094,2,17,0,2024-01-24
52740,0,3,0,2024-01-24
1059,0,1,0,2024-01-24
94900,0,2,0,2024-01-24
101224,10,234,0,2024-01-24
126547,0,7,0,2024-01-24
118850,0,4,0,2024-01-24
52753,0,1,0,2024-01-24
52753,0,3,0,2024-01-24
119143,0,1,0,2024-01-24
181310,0,2,0,2024-01-25
101224,0,2,0,2024-01-25
52725,0,10,0,2024-01-25
52708,3,73,0,2024-01-25
126521,0,1,0,2024-01-25
52740,0,8,0,2024-01-25
101191,0,1,0,2024-01-25
143355,0,2,0,2024-01-25
52740,0,1,0,2024-01-25
52725,1,6,0,2024-01-25
52753,10,63,0,2024-01-25
52740,0,19,0,2024-01-25
1112,2,3,0,2024-01-25
95985,1,4,0,2024-01-25
52740,4,27,0,2024-01-25
52740,1,14,0,2024-01-25
302538,0,1,0,2024-01-25
52740,0,1,0,2024-01-25
166749,0,1,0,2024-01-25
52725,0,17,0,2024-01-25
64336,0,7,0,2024-01-25
40110,0,2,0,2024-01-25
52725,2,28,0,2024-01-25
52708,0,57,0,2024-01-25
3170,1,1,0,2024-01-25
126547,2,34,0,2024-01-25
98088,0,1,0,2024-01-25
126521,0,1,0,2024-01-25
52708,0,50,0,2024-01-25
52708,0,8,0,2024-01-25
52753,2,109,0,2024-01-25
94868,0,1,0,2024-01-25
118114,1,21,0,2024-01-25
1094,0,1,0,2024-01-25
52753,0,6,0,2024-01-25
52740,1,5,0,2024-01-25
101208,1,16,0,2024-01-25
1112,4,12,0,2024-01-25
101224,0,1,0,2024-01-25
119143,0,3,0,2024-01-25
1112,0,1,0,2024-01-25
101224,0,1,0,2024-01-25
1094,0,1,0,2024-01-25
126488,0,5,0,2024-01-25
126488,0,1,0,2024-01-25
126555,0,1,0,2024-01-25
101216,0,2,0,2024-01-25
119143,0,1,0,2024-01-25
126521,0,3,0,2024-01-25
126521,0,3,0,2024-01-25
181341,0,1,0,2024-01-25
118115,0,4,0,2024-01-25
95922,0,3,0,2024-01-25
1061,0,2,0,2024-01-25
52740,1,13,0,2024-01-25
52708,0,45,0,2024-01-25
1075,0,5,0,2024-01-25
52753,0,28,0,2024-01-25
126547,0,1,0,2024-01-25
94900,0,2,0,2024-01-25
1094,1,2,0,2024-01-25
302538,0,1,0,2024-01-25
100151,0,2,0,2024-01-25
1061,1,5,0,2024-01-25
52708,2,91,0,2024-01-25
1075,0,1,0,2024-01-25
1059,0,3,0,2024-01-25
118850,0,1,0,2024-01-25
101224,0,2,0,2024-01-25
126521,0,8,0,2024-01-25
101216,2,24,0,2024-01-25
101225,11,88,0,2024-01-25
52753,3,28,0,2024-01-25
118102,0,7,0,2024-01-25
101224,1,22,0,2024-01-25
126555,0,1,0,2024-01-25
118115,0,3,0,2024-01-25
52753,1,27,0,2024-01-25
145527,1,4,0,2024-01-25
1061,0,1,0,2024-01-25
52740,1,2,0,2024-01-25
101224,4,159,0,2024-01-25
52708,0,4,0,2024-01-25
1061,1,3,0,2024-01-25
1094,0,3,0,2024-01-25
52740,0,1,0,2024-01-25
1061,1,3,0,2024-01-25
4223,0,1,0,2024-01-25
1750,0,3,0,2024-01-25
52753,0,2,0,2024-01-25
52708,0,24,0,2024-01-25
52740,0,1,0,2024-01-25
101224,0,2,0,2024-01-25
126521,2,31,0,2024-01-25
126555,0,1,0,2024-01-25
1062,1,66,0,2024-01-25
118858,1,1,0,2024-01-25
1061,0,5,0,2024-01-25
126547,0,3,0,2024-01-25
126521,0,5,0,2024-01-25
101226,0,2,0,2024-01-25
101225,16,139,0,2024-01-25
52725,0,6,0,2024-01-25
181341,0,1,0,2024-01-25
118115,0,3,0,2024-01-25
185546,2,9,0,2024-01-25
118087,1,4,0,2024-01-25
1075,0,1,0,2024-01-25
52740,0,15,0,2024-01-25
126547,0,3,0,2024-01-25
145519,4,20,0,2024-01-25
181335,0,2,0,2024-01-25
118115,0,1,0,2024-01-25
64336,1,6,0,2024-01-25
145527,1,4,0,2024-01-25
181341,0,1,0,2024-01-25
103299,0,12,0,2024-01-25
1061,0,1,0,2024-01-25
100170,1,11,0,2024-01-25
1075,0,1,0,2024-01-25
52708,0,7,0,2024-01-25
52740,0,1,0,2024-01-25
101224,2,26,0,2024-01-25
52753,3,38,0,2024-01-25
1094,1,1,0,2024-01-25
94900,0,1,0,2024-01-25
118115,3,92,0,2024-01-25
52708,2,109,0,2024-01-25
1062,0,1,0,2024-01-25
1061,1,5,0,2024-01-25
1075,0,5,0,2024-01-25
94868,2,13,0,2024-01-25
52740,1,7,0,2024-01-25
94900,0,4,0,2024-01-25
126488,2,15,0,2024-01-25
119143,0,2,0,2024-01-25
181341,0,1,0,2024-01-25
118819,5,36,0,2024-01-25
1062,0,2,0,2024-01-25
52708,0,1,0,2024-01-25
1061,0,6,0,2024-01-25
52753,0,11,0,2024-01-25
1094,1,1,0,2024-01-25
1075,0,10,0,2024-01-25
52740,0,5,0,2024-01-25
101224,6,177,0,2024-01-25
126547,0,29,0,2024-01-25
119143,1,14,0,2024-01-25
126488,0,3,0,2024-01-25
94900,0,12,0,2024-01-25
101216,3,26,0,2024-01-25
101226,0,2,0,2024-01-25
101225,2,23,0,2024-01-25
52725,3,40,0,2024-01-25
185546,3,8,0,2024-01-25
145519,7,35,0,2024-01-25
1062,4,54,0,2024-01-25
1109,1,2,0,2024-01-25
1061,0,1,0,2024-01-25
1094,0,1,0,2024-01-25
126488,0,3,0,2024-01-25
119143,0,2,0,2024-01-25
101224,2,63,0,2024-01-25
101216,3,33,0,2024-01-25
101225,0,24,0,2024-01-25
118115,0,4,0,2024-01-25
3858,0,2,0,2024-01-25
181514,0,2,0,2024-01-25
1061,0,2,0,2024-01-25
52753,0,5,0,2024-01-25
1094,0,13,0,2024-01-25
101250,0,1,0,2024-01-25
52753,0,1,0,2024-01-25
1061,0,2,0,2024-01-25
52708,0,29,0,2024-01-25
1075,0,1,0,2024-01-25
101224,0,2,0,2024-01-25
126555,0,1,0,2024-01-25
95935,0,1,0,2024-01-25
52708,0,4,0,2024-01-25
52753,0,7,0,2024-01-25
1075,1,18,0,2024-01-25
52740,0,1,0,2024-01-25
126555,2,12,0,2024-01-25
101224,0,5,0,2024-01-25
118115,1,47,0,2024-01-25
1062,0,12,0,2024-01-25
1059,0,3,0,2024-01-25
94900,0,1,0,2024-01-25
101224,0,4,0,2024-01-25
1061,0,1,0,2024-01-25
52753,0,2,0,2024-01-25
1075,0,6,0,2024-01-25
94900,0,2,0,2024-01-25
1062,3,31,0,2024-01-25
118087,0,1,0,2024-01-25
118102,1,26,0,2024-01-25
52708,0,1,0,2024-01-25
1061,0,1,0,2024-01-25
1059,2,6,0,2024-01-25
101224,0,12,0,2024-01-25
101216,0,4,0,2024-01-25
1062,1,32,0,2024-01-25
145463,4,38,0,2024-01-25
52708,0,9,0,2024-01-25
52753,0,2,0,2024-01-25
1061,0,2,0,2024-01-25
1075,0,4,0,2024-01-25
101216,1,27,0,2024-01-25
101225,0,16,0,2024-01-25
64597,1,6,0,2024-01-25
1061,1,4,0,2024-01-25
1075,0,3,0,2024-01-25
101216,1,21,0,2024-01-25
126555,0,2,0,2024-01-25
126521,0,2,0,2024-01-25
94868,0,3,0,2024-01-25
101217,3,56,0,2024-01-25
1062,0,1,0,2024-01-25
145671,0,1,0,2024-01-25
98046,0,1,0,2024-01-25
52753,0,2,0,2024-01-25
101216,3,33,0,2024-01-25
185546,1,9,0,2024-01-25
52708,1,45,0,2024-01-25
1848,0,1,0,2024-01-25
52753,0,36,0,2024-01-25
95954,0,5,0,2024-01-25
118089,1,29,0,2024-01-25
94900,0,1,0,2024-01-25
119143,0,3,0,2024-01-25
101224,0,21,0,2024-01-25
126555,0,1,0,2024-01-25
101226,0,1,0,2024-01-25
118115,0,29,0,2024-01-25
1062,15,144,0,2024-01-25
1061,0,3,0,2024-01-25
144430,1,3,0,2024-01-25
52753,0,62,0,2024-01-25
1059,0,8,0,2024-01-25
1075,0,4,0,2024-01-25
52708,5,96,0,2024-01-25
126547,0,1,0,2024-01-25
94900,0,6,0,2024-01-25
101224,7,178,0,2024-01-25
119143,2,36,0,2024-01-25
101226,4,60,0,2024-01-25
303607,0,1,0,2024-01-25
1075,0,7,0,2024-01-25
101224,8,130,0,2024-01-25
52753,4,110,0,2024-01-25
1094,0,20,0,2024-01-25
1062,0,1,0,2024-01-25
52708,4,170,0,2024-01-25
52740,0,1,0,2024-01-25
94900,0,2,0,2024-01-25
64368,0,1,0,2024-01-25
118103,1,26,0,2024-01-25
181341,0,1,0,2024-01-25
118115,0,50,0,2024-01-25
1061,0,1,0,2024-01-25
52753,0,12,0,2024-01-25
1075,0,7,0,2024-01-25
52708,0,7,0,2024-01-25
52740,0,2,0,2024-01-25
94900,0,2,0,2024-01-25
98062,1,4,0,2024-01-25
185546,0,4,0,2024-01-25
181341,0,1,0,2024-01-25
1062,4,19,0,2024-01-25
52708,0,96,0,2024-01-25
1061,0,4,0,2024-01-25
1075,0,9,0,2024-01-25
101224,0,14,0,2024-01-25
119143,0,1,0,2024-01-25
52753,1,74,0,2024-01-25
1061,0,1,0,2024-01-25
1075,0,2,0,2024-01-25
1094,0,1,0,2024-01-25
101224,0,2,0,2024-01-25
94900,1,3,0,2024-01-25
118115,0,42,0,2024-01-25
144439,0,4,0,2024-01-25
186281,2,66,0,2024-01-25
118103,1,23,0,2024-01-25
52708,0,1,0,2024-01-25
1075,0,3,0,2024-01-25
101224,0,1,0,2024-01-25
52753,0,90,0,2024-01-25
126555,0,1,0,2024-01-25
126487,10,73,0,2024-01-25
103313,0,1,0,2024-01-25
94865,1,1,0,2024-01-25
126547,0,1,0,2024-01-25
1094,0,8,0,2024-01-25
126555,0,1,0,2024-01-25
1059,0,9,0,2024-01-25
52725,0,3,0,2024-01-25
52753,0,12,0,2024-01-25
1059,0,9,0,2024-01-25
52708,0,46,0,2024-01-25
1062,0,1,0,2024-01-25
101205,2,12,0,2024-01-25
52708,0,1,0,2024-01-25
1075,0,3,0,2024-01-25
1094,0,15,0,2024-01-25
126488,0,2,0,2024-01-25
101224,0,1,0,2024-01-25
126555,0,3,0,2024-01-25
145459,12,183,0,2024-01-25
52708,0,3,0,2024-01-25
1061,0,3,0,2024-01-25
1059,0,1,0,2024-01-25
1075,0,3,0,2024-01-25
52753,0,5,0,2024-01-25
94900,1,15,0,2024-01-25
101224,2,25,0,2024-01-25
126547,0,1,0,2024-01-25
94902,1,3,0,2024-01-25
101226,0,1,0,2024-01-25
118087,1,10,0,2024-01-25
185546,0,1,0,2024-01-25
118115,0,9,0,2024-01-25
52725,0,2,0,2024-01-25
1061,0,1,0,2024-01-25
1075,0,3,0,2024-01-25
1059,0,1,0,2024-01-25
52708,0,3,0,2024-01-25
52740,0,2,0,2024-01-25
101224,6,127,0,2024-01-25
181341,0,2,0,2024-01-25
126555,1,10,0,2024-01-25
52753,0,1,0,2024-01-25
4271,0,2,0,2024-01-25
1062,0,1,0,2024-01-25
1061,20,8,0,2024-01-25
101216,0,1,0,2024-01-25
126555,0,1,0,2024-01-25
118115,0,2,0,2024-01-25
161283,1,2,0,2024-01-25
166551,0,6,0,2024-01-25
52708,0,2,0,2024-01-25
1078,1,3,0,2024-01-25
1094,0,1,0,2024-01-25
1061,0,4,0,2024-01-25
52740,0,4,0,2024-01-25
126547,0,2,0,2024-01-25
126555,0,2,0,2024-01-25
118115,0,4,0,2024-01-25
95956,0,1,0,2024-01-25
52708,0,1,0,2024-01-25
52753,0,26,0,2024-01-25
1061,0,37,0,2024-01-25
94868,0,1,0,2024-01-25
1075,0,4,0,2024-01-25
101224,3,46,0,2024-01-25
52740,0,9,0,2024-01-25
126521,0,32,0,2024-01-25
101226,0,1,0,2024-01-25
118115,0,3,0,2024-01-25
1094,0,1,0,2024-01-25
1075,3,28,0,2024-01-25
1087,30,57,0,2024-01-25
101224,5,96,1,2024-01-25
1061,5,21,0,2024-01-25
1062,8,98,0,2024-01-25
101216,8,65,0,2024-01-25
52708,2,51,0,2024-01-25
1086,9,133,0,2024-01-25
119143,3,58,0,2024-01-25
126504,0,3,0,2024-01-25
126547,1,6,0,2024-01-25
181346,2,13,0,2024-01-25
52753,2,85,0,2024-01-25
52740,0,47,0,2024-01-25
101225,4,21,0,2024-01-25
126521,2,30,0,2024-01-25
1112,3,18,1,2024-01-25
101191,1,45,0,2024-01-25
181341,0,3,0,2024-01-25
101226,0,1,0,2024-01-25
101205,1,26,0,2024-01-25
1059,1,8,0,2024-01-25
94900,0,3,0,2024-01-25
1096,7,50,0,2024-01-25
101208,4,21,0,2024-01-25
144439,0,4,0,2024-01-25
1078,1,5,0,2024-01-25
52725,3,33,0,2024-01-25
64301,11,224,1,2024-01-25
181310,0,5,0,2024-01-25
118087,2,6,0,2024-01-25
64336,0,30,0,2024-01-25
103299,0,32,0,2024-01-25
1061,0,1,0,2024-01-25
1094,3,28,0,2024-01-25
52740,0,1,0,2024-01-25
94900,0,5,0,2024-01-25
101224,7,132,0,2024-01-25
52708,3,24,0,2024-01-26
52725,0,4,0,2024-01-26
1112,3,34,0,2024-01-26
180281,0,3,0,2024-01-26
52740,0,8,0,2024-01-26
1097,0,3,0,2024-01-26
143355,1,9,0,2024-01-26
52725,0,5,0,2024-01-26
52753,1,25,0,2024-01-26
52740,0,4,0,2024-01-26
1112,0,2,0,2024-01-26
95985,0,3,0,2024-01-26
52725,0,1,0,2024-01-26
52725,2,22,0,2024-01-26
64336,2,22,0,2024-01-26
52740,0,3,0,2024-01-26
1125,1,4,0,2024-01-26
52725,0,2,0,2024-01-26
52708,1,20,0,2024-01-26
126547,1,22,0,2024-01-26
98088,0,1,0,2024-01-26
52708,0,1,0,2024-01-26
1853,0,2,0,2024-01-26
52708,0,5,0,2024-01-26
52753,2,54,0,2024-01-26
94868,0,1,0,2024-01-26
1112,1,5,0,2024-01-26
126547,0,1,0,2024-01-26
119143,0,2,0,2024-01-26
126555,0,1,0,2024-01-26
181341,0,1,0,2024-01-26
118115,0,7,0,2024-01-26
118114,0,8,0,2024-01-26
52753,0,1,0,2024-01-26
101208,3,30,0,2024-01-26
1075,0,2,0,2024-01-26
1112,0,1,0,2024-01-26
126488,0,2,0,2024-01-26
126555,0,1,0,2024-01-26
126521,0,1,0,2024-01-26
145672,0,1,0,2024-01-26
100151,0,1,0,2024-01-26
126501,0,2,0,2024-01-26
52753,0,1,0,2024-01-26
52708,5,37,0,2024-01-26
1075,0,2,0,2024-01-26
94868,0,3,0,2024-01-26
119143,0,2,0,2024-01-26
126521,0,1,0,2024-01-26
101216,0,11,0,2024-01-26
101225,0,10,0,2024-01-26
181341,0,1,0,2024-01-26
52740,0,1,0,2024-01-26
52708,1,46,0,2024-01-26
1075,0,3,0,2024-01-26
52753,2,49,0,2024-01-26
126547,0,3,0,2024-01-26
52753,0,11,0,2024-01-26
94868,0,2,0,2024-01-26
145527,1,7,0,2024-01-26
101224,0,10,0,2024-01-26
52753,0,7,0,2024-01-26
118102,0,6,0,2024-01-26
94900,0,1,0,2024-01-26
101224,0,6,0,2024-01-26
118115,0,1,0,2024-01-26
126521,0,3,0,2024-01-26
1750,2,7,0,2024-01-26
52753,0,4,0,2024-01-26
94868,0,2,0,2024-01-26
52708,0,11,0,2024-01-26
126488,0,1,0,2024-01-26
126521,4,65,0,2024-01-26
126555,0,1,0,2024-01-26
1062,1,67,0,2024-01-26
118858,0,1,0,2024-01-26
94868,0,4,0,2024-01-26
126501,0,1,0,2024-01-26
1061,0,3,0,2024-01-26
126547,0,2,0,2024-01-26
101226,1,11,0,2024-01-26
101225,1,10,0,2024-01-26
52725,0,8,0,2024-01-26
181341,0,2,0,2024-01-26
118115,0,6,0,2024-01-26
185546,0,3,0,2024-01-26
118087,0,5,0,2024-01-26
101227,2,6,0,2024-01-26
52708,1,4,0,2024-01-26
119160,0,1,0,2024-01-26
52740,0,5,0,2024-01-26
145519,0,1,0,2024-01-26
64336,0,7,0,2024-01-26
126501,0,1,0,2024-01-26
1062,2,2,0,2024-01-26
100170,0,15,0,2024-01-26
1075,0,3,0,2024-01-26
52708,0,1,0,2024-01-26
52740,0,2,0,2024-01-26
145527,1,1,0,2024-01-26
101224,2,19,0,2024-01-26
52753,0,17,0,2024-01-26
145473,1,19,0,2024-01-26
126547,0,1,0,2024-01-26
181341,1,2,0,2024-01-26
1094,0,1,0,2024-01-26
94900,0,1,0,2024-01-26
118115,1,92,0,2024-01-26
100172,0,1,0,2024-01-26
126501,0,2,0,2024-01-26
1062,0,1,0,2024-01-26
1061,0,1,0,2024-01-26
52753,0,12,0,2024-01-26
1075,0,2,0,2024-01-26
52740,0,4,0,2024-01-26
101224,0,23,0,2024-01-26
126547,4,49,0,2024-01-26
119143,3,74,0,2024-01-26
94900,0,9,0,2024-01-26
101216,1,6,0,2024-01-26
101226,0,2,0,2024-01-26
52708,4,62,0,2024-01-26
101225,1,15,0,2024-01-26
1061,0,1,0,2024-01-26
52725,1,14,0,2024-01-26
126501,0,1,0,2024-01-26
185546,1,6,0,2024-01-26
119160,0,4,0,2024-01-26
1075,0,4,0,2024-01-26
94868,7,289,0,2024-01-26
52740,0,1,0,2024-01-26
94900,0,4,0,2024-01-26
126488,5,98,0,2024-01-26
126555,0,1,0,2024-01-26
181341,1,3,0,2024-01-26
145519,2,10,0,2024-01-26
1062,4,43,0,2024-01-26
94868,0,1,0,2024-01-26
94900,0,6,0,2024-01-26
126488,0,2,0,2024-01-26
101224,1,20,0,2024-01-26
101216,1,9,0,2024-01-26
118115,0,1,0,2024-01-26
1062,0,1,0,2024-01-26
52708,0,5,0,2024-01-26
1075,0,5,0,2024-01-26
126555,0,1,0,2024-01-26
181514,1,3,0,2024-01-26
126501,0,3,0,2024-01-26
52740,0,1,0,2024-01-26
52753,0,1,0,2024-01-26
1094,0,1,0,2024-01-26
1097,0,1,0,2024-01-26
126501,0,1,0,2024-01-26
1062,3,23,0,2024-01-26
94868,0,1,0,2024-01-26
126555,1,2,0,2024-01-26
1062,0,1,0,2024-01-26
95935,0,3,0,2024-01-26
126501,0,1,0,2024-01-26
52708,0,3,0,2024-01-26
52753,0,7,0,2024-01-26
1075,1,36,1,2024-01-26
94868,0,1,0,2024-01-26
1094,0,1,0,2024-01-26
94900,0,1,0,2024-01-26
126555,2,8,0,2024-01-26
118115,2,146,0,2024-01-26
1075,1,16,0,2024-01-26
144473,0,2,0,2024-01-26
1062,2,36,0,2024-01-26
118102,2,34,0,2024-01-26
126488,0,2,0,2024-01-26
1062,1,26,0,2024-01-26
145463,5,29,0,2024-01-26
1075,0,2,0,2024-01-26
117048,0,2,0,2024-01-26
101216,0,7,0,2024-01-26
101225,0,1,0,2024-01-26
104387,12,82,0,2024-01-26
1062,0,1,0,2024-01-26
64597,2,3,0,2024-01-26
1075,0,4,0,2024-01-26
101216,0,3,0,2024-01-26
126521,0,2,0,2024-01-26
52708,2,22,0,2024-01-26
52753,0,30,0,2024-01-26
95954,0,9,0,2024-01-26
1094,0,2,0,2024-01-26
118089,2,101,0,2024-01-26
126547,0,1,0,2024-01-26
94884,0,1,0,2024-01-26
101224,0,8,0,2024-01-26
126555,0,2,0,2024-01-26
101226,1,15,0,2024-01-26
118115,0,26,0,2024-01-26
101217,1,16,0,2024-01-26
127462,0,2,0,2024-01-26
126555,0,1,0,2024-01-26
101216,2,7,0,2024-01-26
185546,0,3,0,2024-01-26
1062,4,78,0,2024-01-26
144430,0,1,0,2024-01-26
52753,3,55,0,2024-01-26
119160,0,1,0,2024-01-26
126501,2,8,0,2024-01-26
1075,0,5,0,2024-01-26
52708,0,24,0,2024-01-26
126547,0,2,0,2024-01-26
94900,0,2,0,2024-01-26
101224,1,23,0,2024-01-26
119143,0,39,0,2024-01-26
126488,0,3,0,2024-01-26
101226,2,20,0,2024-01-26
126501,1,10,0,2024-01-26
1075,0,4,0,2024-01-26
101224,4,16,0,2024-01-26
52753,0,34,0,2024-01-26
1094,0,1,0,2024-01-26
52708,2,24,0,2024-01-26
52740,0,1,0,2024-01-26
94900,0,1,0,2024-01-26
64368,0,5,0,2024-01-26
